,start,end,device_id,xy,meter_number,meter_installation,srn_number,account_number,region,county,type_of_industry,metering_installation,programming_initial,programming_final,meter_terminal_initial,meter_terminal_final,test_block_initial,test_block_final,meter_body_seal_initial,meter_body_seal_final,smart_meter_enclosure_initial,smart_meter_enclosure_final,amr_initial,amr_final,other_seals,connection_configs,meter_voltage_at_site,ct_ratio_programmed,ct_ratio_at_meter,ct_ratio_installed,vt_ratio,ct_vt_done,ct_vt_match,mismatch_description,zera_test_done,error_trial_per,error_test_remarks,error_per,test_results_remarks,meter_pass_test,red_phase_amcorder,red_phase_meter,yellow_phase_amcoder,yellow_phase_meter,blue_phase_amcorder,blue_phase_meter,load_balancing,m_n_clamp_currents,time_actual,part_eight/time_meter,date_actual,date_meter,current_180_kwh,memory_180_kwh,image_180_kwh,current_280_kwh,memory_280_kwh,image_280_kwh,current_960_kva,memory_960_kva,current_150_kwh,memory_150_kwh,current_181_kwh,part_eight/memory_181_kwh,current_182_kwh,memory_182_kwh,instateneous_970_kva,instateneous_170_kva,red_phase_voltage,yellow_phase_voltage,blue_phase_voltage,red_phase_current,yellow_phase_current,blue_phase_current,power_factor,reading_remarks,solar_installation,solar_size,solar_installation_date,overall_remarks,declaration,instance_id,instance_name,submission_date,submitter_id,submitter_name
100,2025-08-07T12:03:25.463+03:00,2025-08-08T09:00:41.950+03:00,collect:3eJvzIu4Vo5l9Fbu,"[36.8356244, -1.3254297, 1641.300048828125]",040013031181,Ministry of energy,4135991.0,4135991,NAIROBI,NAIROBI WEST,GOVT_PARASTATAL,AMR_METERING,,,21036496,21746470,,,,,,,,,,3P4W,1/1/,200/5,1754557682080.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_no,None,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Meter not in use,m_n_clamp_currents_yes,12:09:00.000+03:00,12:09:00.000+03:00,2025-08-07,2025-08-07,34002,34002,1754558047650.jpg,0,0,1754558081385.jpg,0.0,0.0,0.0,0.0,15643,15643,18359,18359,,,242.0,243.0,243.0,0.0,0.0,0.0,1.0,Meter ok,solar_installation_no,,,Meter  to be replaced with advanced meter,declaration_yes,uuid:bf3d8852-0fe9-42df-8b40-81b5c3c740bd,-1.3254297 36.8356244 1641.300048828125 1299.9990234375,2025-08-08T06:00:43.656Z,283,KPL85008-GABRIEL
101,2025-08-08T08:22:51.588+03:00,2025-08-08T09:00:07.786+03:00,collect:DiuDOZhTJ7fV9id6,"[36.8622603, -1.317702, 1632.1]",040013031037,Skylabel & stationeries ,2162061.0,21620618,NAIROBI,NAIROBI SOUTH,MANUFACTURING,AMR_METERING,20851206,20851206,21492320,21492320,N/a,N/a,Blue star ,Blue star,N/a,N/a,21492381,21538706,21492301,3P4W,1/1/,500/5,1754631084276.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No,zera_test_done_no,,,,,,83.0,83.0,82.0,82.0,83.0,83.0,Ok,m_n_clamp_currents_yes,08:39:00.000+03:00,08:39:00.000+03:00,2025-08-08,2025-08-08,1391485,1386700,1754631701529.jpg,25445,25444,1754631786603.jpg,101.0,97.0,90.0,95.0,802629,798962,588858,587738,,,233.0,233.0,234.0,83.0,82.0,83.0,0.9,Ok,solar_installation_yes,55kw,2023-03-09,"Installation okay 
Inspected by Florence, Onesmus & Nashon ",declaration_yes,uuid:e1efc511-888e-4253-bc67-9a186bf7eb49,-1.317702 36.8622603 1632.1 4.449999809265137,2025-08-08T06:00:09.261Z,252,KPL15578-Florence
102,2025-08-07T18:20:38.560+03:00,2025-08-07T18:37:32.481+03:00,collect:G1OsVykGIwMq4aId,"[36.9507398, -1.4184765, 1524.699951171875]",040016119965,Boniao,12807802.0,140864673,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,Plate ,Plate ,22536400,21503371,None ,None ,21425441,21425441,21544744,21503362,,,None ,3P4W,1/1/,200/5,1754580464433.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,3.5,3.5,2.0,2.0,11.0,11.0,Unbalanced ,m_n_clamp_currents_yes,18:31:00.000+03:00,18:31:00.000+03:00,2025-08-07,2025-08-07,408192,405961,1754580780661.jpg,0,0,1754580811503.jpg,43.0,37.0,42.0,36.0,227315,225801,180876,180159,,,227.0,230.0,226.0,14.0,1.9,11.0,0.99,Okay ,solar_installation_no,,,Installation and meter okay ,declaration_yes,uuid:24476409-5769-4593-966b-c6708519860d,-1.4184765 36.9507398 1524.699951171875 24.652999877929688,2025-08-07T15:37:33.755Z,248,KPL52768-Musakue
103,2025-08-07T17:34:40.427+03:00,2025-08-07T18:02:15.421+03:00,collect:G1OsVykGIwMq4aId,"[36.9482864, -1.4185956, 1535.9000244140625]",040016113078,Gold leaf Kenya ltd,4612912.0,46129120,NAIROBI,MACHAKOS,FOOD_PROCESSING,GROUND_MOUNTED_ACCESSIBLE,Plate ,Plate ,21541554,21500574,20296986,20296986,Plate ,Plate ,21541511/21536355,21500546/21500529,,,None ,3P4W,1/1/,1000/5,1754578260482.jpg,1000/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No load disconnected ,m_n_clamp_currents_yes,17:53:00.000+03:00,17:53:00.000+03:00,2025-08-07,2025-08-07,2688556,2688556,1754578609336.jpg,2,2,1754578745617.jpg,0.0,0.0,0.0,0.0,2166810,2166810,521745,521745,,,245.0,245.0,245.0,0.0,0.0,0.0,1.0,Okay ,solar_installation_no,,,No load disconnected ,declaration_yes,uuid:e35791bd-b568-4ddc-8ec4-dbfedb0fdcc9,-1.4185956 36.9482864 1535.9000244140625 87.5999984741211,2025-08-07T15:02:19.979Z,248,KPL52768-Musakue
104,2025-08-07T16:56:10.174+03:00,2025-08-07T17:27:12.625+03:00,collect:G1OsVykGIwMq4aId,"[36.9505805, -1.422094, 1535.9000244140625]",040010111028,Ruxin company limited,4333009.0,165923998,NAIROBI,MACHAKOS,MANUFACTURING,AMR_METERING,20159382,20159382,21541592,21500597,None ,None ,20297934,20297934,None ,None ,20541513,21500579,20145773,3P4W,1/1/,500/5,1754576050184.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,128.0,128.0,70.0,70.0,64.0,64.0,Unbalanced ,m_n_clamp_currents_yes,17:20:00.000+03:00,17:14:00.000+03:00,2025-08-07,2025-08-07,2163288,2158407,1754576630792.jpg,140,140,1754576669508.jpg,224.0,231.0,220.0,223.0,1547726,1543203,615564,615201,129.0,120.0,246.0,246.0,247.0,105.0,74.0,76.0,0.98,Okay ,solar_installation_no,,,None ,declaration_yes,uuid:98f77890-05b6-442d-8609-830818414f8e,-1.422094 36.9505805 1535.9000244140625 2599.9990234375,2025-08-07T14:27:16.658Z,248,KPL52768-Musakue
105,2025-08-07T16:47:53.137+03:00,2025-08-07T17:06:29.341+03:00,collect:LcT7p5BZpWxL9vzf,"[36.971942, -1.4730059, 1563.5999755859375]",040018100033,Africa Parachichi,14569767.0,173289394,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,Plate,Plate ,21595255,21563098,N/A,N/A,N/A,N/A,21595262,21563009,,,None,3P4W,1/1/,300/5,1754575122730.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,70.0,70.0,87.0,87.0,81.0,81.0,Loads balancing ,m_n_clamp_currents_yes,17:02:00.000+03:00,17:02:00.000+03:00,2025-08-07,2025-08-07,28330,19484,1754575454686.jpg,0,0,1754575473128.jpg,132.0,14.0,107.0,11.0,15596,10274,12734,9209,,,241.0,241.0,241.0,80.0,71.0,71.0,0.9,Ok,solar_installation_no,,,Meter installation ok. No anomalies detected.,declaration_yes,uuid:b4eeb020-dabb-4f60-841f-3bc85975eac6,-1.4730059 36.971942 1563.5999755859375 60.0,2025-08-07T14:07:27.223Z,282,KPL18934-ISIKA
106,2025-08-07T16:24:56.183+03:00,2025-08-07T16:51:10.608+03:00,collect:G1OsVykGIwMq4aId,"[36.9495729, -1.4179761, 1535.9000244140625]",040016117018,Ritepak ltd,10528306.0,109495135,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,Plate ,Plate ,21541519,21500576,20542535,20542535,Plate ,Plate ,21536368,21500576,,,None ,3P4W,1/1/,300/5,1754574035058.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No load disconnected ,m_n_clamp_currents_yes,16:42:00.000+03:00,16:51:00.000+03:00,2025-08-07,2025-08-07,858447,858447,1754574408299.jpg,0,0,1754574447210.jpg,0.0,0.0,0.0,0.0,528267,528267,330179,330179,,,235.0,235.0,235.0,0.0,0.0,0.0,1.0,No load disconnected ,solar_installation_no,,,"None, no load disconnected ",declaration_yes,uuid:781b86ab-bcdb-4f4e-8674-962d10bbcce7,-1.4179761 36.9495729 1535.9000244140625 100.0,2025-08-07T13:51:13.416Z,248,KPL52768-Musakue
107,2025-08-07T16:12:06.327+03:00,2025-08-07T16:45:14.612+03:00,collect:LcT7p5BZpWxL9vzf,"[36.9729923, -1.4731701, 1548.800048828125]",040016121296,JF&Packaging EPZ,15137497.0,170864340,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,20062016,20062016,21544061,21563076,21544009,21544009,21544008,21544008,21544092,21563029,,,None,3P4W,1/1/,300/5,1754574015959.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,132.0,132.0,119.0,119.0,124.0,124.0,Loads balancing ,m_n_clamp_currents_yes,16:41:00.000+03:00,16:41:00.000+03:00,2025-08-07,2025-08-07,15287,13031,1754574158812.jpg,0,0,1754574171515.jpg,77.0,88.0,75.0,85.0,12685,10709,2604,2322,,,238.0,238.0,238.0,113.0,100.0,105.0,0.97,Ok,solar_installation_no,,,Meter installation ok. No anomalies detected.,declaration_yes,uuid:f0da6136-34e2-4321-a2be-3b9cee5a3a4c,-1.4731701 36.9729923 1548.800048828125 77.5999984741211,2025-08-07T13:45:16.584Z,282,KPL18934-ISIKA
108,2025-08-07T16:31:45.637+03:00,2025-08-07T16:42:57.011+03:00,collect:cwH91UmnSiSO86W0,"[36.7620913, -1.3976793, 1724.9000244140625]",040016112631,Kuku food limited ,12641357.0,145288288,NAIROBI,KAJIADO,HOSPITALITY,GROUND_MOUNTED_ACCESSIBLE,2016,Same as,Kpl21709522,Same as,Kp21026778,Same as ,2016,2016,Kpl21709502,Kpl21708245,,,N/a,3P4W,1/1/,200/5,1754573844537.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_no,No,zera_test_done_no,,,,,,52.6,52.61,24.14,24.13,27.62,27.61,Poor ,m_n_clamp_currents_yes,16:38:00.000+03:00,16:38:00.000+03:00,2025-08-07,2025-08-07,1042941,1039998,1754574044231.jpg,546,546,1754574073943.jpg,53.0,51.0,52.0,50.0,589276,587535,453664,452462,0.0,0.0,246.0,243.0,244.0,44.76,24.31,38.8,0.86,Ok,solar_installation_no,,,Installation okey ,declaration_yes,uuid:089d2f07-0960-49ec-bf71-078d85d57069,-1.3976793 36.7620913 1724.9000244140625 30.027999877929688,2025-08-07T13:42:59.031Z,234,KPL51649-JORAM
109,2025-08-07T15:47:41.659+03:00,2025-08-07T16:24:35.340+03:00,collect:G1OsVykGIwMq4aId,"[36.94737, -1.4145683, 1535.9000244140625]",040016114755,Plaminam agencies ltd,4556349.0,118975051,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,Plate ,Plate ,21541531,21500531,21541528,21541528,Plate ,Plate ,21541571,21500552,,,None ,3P4W,1/1/,300/5,1754571498492.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,0.9,0.9,0.7,0.7,0.6,0.6,Balanced ,m_n_clamp_currents_yes,16:01:00.000+03:00,16:01:00.000+03:00,2025-08-07,2025-08-07,367381,366615,1754572124811.jpg,0,0,1754572150282.jpg,35.0,40.0,35.0,40.0,305754,305047,61626,61568,,,238.0,238.0,239.0,0.9,0.7,0.6,0.51,Okay ,solar_installation_no,,,None ,declaration_yes,uuid:9f386a3c-5ecd-46f6-a5b1-cdec871d4099,-1.4145683 36.94737 1535.9000244140625 11.300000190734863,2025-08-07T13:24:37.439Z,248,KPL52768-Musakue
110,2025-08-07T09:34:02.938+03:00,2025-08-07T16:06:14.054+03:00,collect:clhO7Mun9wEJ6ZUG,"[36.8523219, -1.3093148, 1631.5999755859375]",040008082990,Mineral mining company,531177.0,5311774,NAIROBI,NAIROBI SOUTH,SERVICE,AMR_METERING,20NM,20NM,21539603,21539603,21539650,21539650,20NM,20NM,N/A,N/A,20298407 21539647,21538710 21538763,N/A,3P4W,1/1/,300/5,1754555151990.jpg,300/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,3.0,3.0,Ok,m_n_clamp_currents_yes,15:28:00.000+03:00,15:28:00.000+03:00,2025-08-07,2025-08-07,642888,642768,1754555440351.jpg,20,20,1754555526725.jpg,1.0,1.0,1.0,1.0,451697,451627,191191,191140,,,239.0,238.0,239.0,0.0,0.0,3.0,0.8,"Metering ok business relocated inspected by Onesmus, Florence,Nashon",solar_installation_no,,,"Installation okay business relocated inspected by Onesmus, Florence and Nashon",declaration_yes,uuid:25818279-756d-477e-8838-c1d698501e07,-1.3093148 36.8523219 1631.5999755859375 125.14099884033203,2025-08-07T13:06:14.586Z,275,KPL20048-ONESMUS
111,2025-08-07T15:29:57.769+03:00,2025-08-07T15:40:16.500+03:00,collect:BOOsp9s0hgL4BCg1,"[38.1573233, -2.6891967, 730.9]",040016117805,Kenya pipeline,,100925460,NAIROBI,NAIROBI SOUTH,SERVICE,GROUND_MOUNTED_ELEVATED,2016,2016,20337405,Kplc20337405,Kplc0002538,Kplc0002538,2016,2016,20334251,Kpl21539436,,,,3P4W,132000/110,50/1,1754570089289.jpg,50/1,vt_ratio_132000/110,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,11.0,11.0,11.0,11.0,11.0,11.0,Balanced ,m_n_clamp_currents_yes,15:36:00.000+03:00,15:36:00.000+03:00,2025-08-07,2025-08-07,114499000,114078000,1754570230031.jpg,0,0,1754570253490.jpg,2820.0,2820.0,3120.0,3120.0,57049254,56835060,57450318,57243690,,,77940.0,78924.0,76128.0,11.0,12.0,13.0,0.9,Okay,solar_installation_no,,,Installation okay,declaration_yes,uuid:94d0bf4f-3b8e-4802-a784-e6a916330ce3,-2.6891967 38.1573233 730.9 15.800000190734863,2025-08-07T12:40:18.111Z,253,KPL17162-Njaramba
112,2025-08-07T15:11:56.415+03:00,2025-08-07T15:37:40.350+03:00,collect:G1OsVykGIwMq4aId,"[36.9483109, -1.4184805, 1536.199951171875]","040016114801
",Kingpipe enterprises ltd,4445038.0,44450385,NAIROBI,MACHAKOS,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,Plate ,Plate ,21541561,21500532,20296990,20296990,Plate ,Plate ,21536339,21500561,,,None,3P4W,1/1/,300/5,1754569491435.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_no,None ,zera_test_done_no,,,,,,59.0,59.0,59.0,59.0,58.0,58.0,Balanced,m_n_clamp_currents_yes,15:28:00.000+03:00,15:28:00.000+03:00,2025-08-07,2025-08-07,1717611,1714392,1754570039981.jpg,342,342,1754570076274.jpg,96.0,87.0,94.0,85.0,1138088,1135639,579524,578752,,,237.0,238.0,237.0,59.0,58.0,59.0,0.97,Okay ,solar_installation_no,,,None ,declaration_yes,uuid:311da044-7fbe-4c9c-b6a7-0cd9e5a630e0,-1.4184805 36.9483109 1536.199951171875 56.42399978637695,2025-08-07T12:37:46.418Z,248,KPL52768-Musakue
113,2025-08-07T15:21:12.688+03:00,2025-08-07T15:34:08.725+03:00,collect:cwH91UmnSiSO86W0,"[36.803552, -1.3997509, 1680.5]",040016120688,Surya wood limited ,,165917002,NAIROBI,KAJIADO,CONSTRUCTION,GROUND_MOUNTED_ACCESSIBLE,A02377,Same as,Kpl21743288,Same as,N/a,Same as,16120688,Same as ,Kpl21709575,21862882,,,N/a,3P4W,1/1/,200/5,1754569688631.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No,zera_test_done_no,,,,,,10.19,10.18,8.9,8.91,7.36,7.37,Ok,m_n_clamp_currents_yes,15:29:00.000+03:00,15:29:00.000+03:00,2025-08-07,2025-08-07,17795,17302,1754569803062.jpg,0,0,1754569837670.jpg,12.0,22.0,12.0,22.0,12229,11940,5566,5361,3.4,3.2,218.0,222.0,219.0,6.36,5.2,4.52,0.99,Ok,solar_installation_no,,,Installation okey ,declaration_yes,uuid:ec456e43-8005-4e33-b842-c35182cd9429,-1.3997509 36.803552 1680.5 6.0,2025-08-07T12:34:10.994Z,234,KPL51649-JORAM
114,2025-08-07T15:05:13.351+03:00,2025-08-07T15:32:58.099+03:00,collect:btwRkhG6ixoGvp8k,"[36.785687, -1.2782941, 1737.5999755859375]",40013030299,Synina,13853551.0,145813667,NAIROBI,NAIROBI WEST,RESIDENTIAL_PREMISES,GROUND_MOUNTED_ACCESSIBLE,20646127,20646127,21807106,21807106,None ,None ,None ,None ,None ,None ,,,"Ct chember21742876/07
New 21771037/98",3P4W,1/1/,200/5,1754569445140.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,Okay ,zera_test_done_no,,,,,,32.0,32.0,27.0,27.0,36.0,35.0,Okay ,m_n_clamp_currents_yes,15:26:00.000+03:00,15:20:00.000+03:00,2025-08-07,2025-08-07,1860339,1857803,1754569696896.jpg,319,317,1754569752853.jpg,51.0,51.0,49.0,49.0,1072967,1071297,787372,786506,,,245.0,245.0,247.0,37.0,37.0,45.0,0.9,Okay ,solar_installation_no,,,Installation okay ,declaration_yes,uuid:29342b0b-8ee1-403d-8108-97b0b3e8aa40,-1.2782941 36.785687 1737.5999755859375 99.12999725341797,2025-08-07T12:32:59.771Z,219,KPL18417-RODGERS
115,2025-08-07T14:54:21.176+03:00,2025-08-07T15:30:40.027+03:00,collect:RL8tYUKjMINfjjtf,"[36.8177383, -1.2798477, 1662.5]",0400101109937,UON,,530015,NAIROBI,NAIROBI NORTH,ACADEMIC_INSTITUTIONS,AMR_METERING,Kplc20062038,Kplc20062038,Kpl21915366,Kpl21915366,None ,None ,None ,None ,None ,None ,In busbar ,In busbar ,None ,3P4W,1/1/,500/5,1754567931383.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,59.0,59.0,86.0,86.0,80.0,80.0,Okay ,m_n_clamp_currents_yes,15:21:00.000+03:00,15:21:00.000+03:00,2025-08-07,2025-08-07,4069297,4064572,1754569384620.jpg,0,0,1754569416968.jpg,73.0,80.0,73.0,79.0,2291099,2287780,1778198,1776791,73.0,73.0,240.0,239.0,239.0,68.0,78.0,80.0,0.98,Okay ,solar_installation_no,,,"Partial bypass from busbar.
Red phase=0.5 amps 
Yellow phase= 2.8 amps
Blue phase =0.
For meter n.o 60732464 which is disconnected.",declaration_yes,uuid:0e4cd7be-b99e-4a65-90cb-22f74b1eb7d8,-1.2798477 36.8177383 1662.5 16.591999053955078,2025-08-07T12:30:40.800Z,304,KPL18500-ELIJAH NJUE
116,2025-08-07T15:06:02.129+03:00,2025-08-07T15:25:08.313+03:00,collect:BOOsp9s0hgL4BCg1,"[38.1575283, -2.689715, 684.5]",040016110291,KENYA PIPELINE,,5356116,NAIROBI,MAKUENI,SERVICE,POLE_MOUNTED_ACCESSIBLE,2015,2015,20337401,Kplc20337401,Kplc20309327..20309347,Kplc20309327..20309347,2015,2015,Kplc20334227,Kpl21539401,,,,3P3W,132000/110,50/1,1754568831570.jpg,50/1,vt_ratio_132000/110,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,Balanced ,m_n_clamp_currents_yes,15:17:00.000+03:00,15:17:00.000+03:00,2025-08-07,2025-08-07,1001198000,1001202000,1754569202961.jpg,296106,196106,1754569240330.jpg,0.0,120.0,0.0,0.0,461956,461954,539245,539243,,,76944.0,74148.0,77430.0,0.2,0.2,0.25,0.0,Okay ,solar_installation_no,,,Installation okay,declaration_yes,uuid:1ae46d7f-78b1-40e7-b61f-5e9d6cd6ee28,-2.689715 38.1575283 684.5 4.699999809265137,2025-08-07T12:25:40.098Z,253,KPL17162-Njaramba
117,2025-08-07T14:55:20.574+03:00,2025-08-07T15:10:11.841+03:00,collect:cwH91UmnSiSO86W0,"[36.8028243, -1.3988266, 1680.5]",040016110877,Sigma feeds limited ,,41222654,NAIROBI,KAJIADO,FOOD_PROCESSING,GROUND_MOUNTED_ACCESSIBLE,2015,Same as,Kpl21743250,Same as,Kpl21833943,Same as,2015,Same as ,Kpl21708867,21862884/kpl21835858,,,N/a,3P4W,1/1/,1500/5,1754568098435.jpg,1500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No,zera_test_done_no,,,,,,389.13,389.14,459.5,459.4,400.21,400.2,Ok,m_n_clamp_currents_yes,15:03:00.000+03:00,15:03:00.000+03:00,2025-08-07,2025-08-07,7241084,7221802,1754568534874.jpg,11725,11725,1754568492804.jpg,590.0,718.0,557.0,653.0,4810831,4799794,2430249,2422007,0.0,0.0,236.0,240.0,237.0,375.0,396.0,412.0,0.96,Okay ,solar_installation_yes,400kva,2018-11-15,Installation okay ,declaration_yes,uuid:d7dea352-7b9a-436d-9282-0c96f3fa1418,-1.3988266 36.8028243 1680.5 48.900001525878906,2025-08-07T12:10:13.884Z,234,KPL51649-JORAM
118,2025-08-07T14:38:09.847+03:00,2025-08-07T14:50:26.587+03:00,collect:Fc8Wv45uMwdWX3Cd,"[38.3624674, -1.0676867, 616.8027243083549]",040016117938,NUU TVET,14990777.0,11690959,NORTH_EASTERN,KITUI,ACADEMIC_INSTITUTIONS,GROUND_MOUNTED_ACCESSIBLE,2018,2018,NONE,22485481,20610248,20610248,2018,2018,NONE,22485472,,,NONE,3P4W,1/1/,300/5,1754566987743.jpg,300/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,NONE,zera_test_done_no,,,,,,17.82,17.58,3.62,3.54,5.23,5.22,FAIRLY UNBALANCED,m_n_clamp_currents_yes,14:44:00.000+03:00,14:45:00.000+03:00,2025-08-07,2025-08-07,25176,25175,1754567197052.jpg,0,0,1754567225197.jpg,4.38,0.0,2.88,0.0,11932,11931,13244,13244,4.62,3.12,243.44,247.35,246.04,17.58,3.84,5.22,0.674,METERING OKAY,solar_installation_no,,,"METERING OKAY, CUSTOMER ADVICED TO BALANCE PHASES.",declaration_yes,uuid:6f9a1ccd-3c1b-4996-aa04-58892bb97d55,-1.0676867 38.3624674 616.8027243083549 3.7899999618530273,2025-08-07T11:50:27.376Z,266,KPL18909-NYAOKE
119,2025-08-07T14:37:46.883+03:00,2025-08-07T14:50:05.613+03:00,collect:cwH91UmnSiSO86W0,"[36.8028215, -1.3988267, 1680.5]",040016113540,Irvine kenya Limited ,14372749.0,158946186,NAIROBI,KAJIADO,AGRIBUSINESS,GROUND_MOUNTED_ELEVATED,2016,Same as ,Kpl21743263,Same as,Kpl21743277,Same as ,2016,Same as,Kpl21833960,21862899,,,N/a,3P4W,1/1/,300/5,1754567028684.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No,zera_test_done_no,,,,,,51.54,51.53,44.3,44.3,41.28,41.29,Ok ,m_n_clamp_currents_yes,14:45:00.000+03:00,14:45:00.000+03:00,2025-08-07,2025-08-07,2613693,2608511,1754567224872.jpg,1883,1883,1754567286269.jpg,51.0,55.0,47.0,51.0,1647097,1644826,966597,963685,0.0,0.0,235.0,238.0,236.0,52.0,44.0,41.0,0.97,Ok ,solar_installation_no,,,Installation okey ,declaration_yes,uuid:6ab4acb8-25b8-4ddc-aaae-bdbdf83a27b0,-1.3988267 36.8028215 1680.5 60.0,2025-08-07T11:50:08.178Z,234,KPL51649-JORAM
120,2025-08-07T13:57:16.742+03:00,2025-08-07T14:48:31.706+03:00,collect:q46sji4dVyuz92mM,"[36.8650485, -1.3295366, 1629.5999755859375]",040010010170,SAMEER AFRICA ,531236.0,531236,NAIROBI,NAIROBI SOUTH,MULTI_USE_OFFICE_COMPLEX,AMR_METERING,20794617,20794617,21803760,21537586,20942642,20942642,20NM,20NM,None,,,,,3P3W,66000/110,50/5,1754564677615.jpg,50/5,vt_ratio_66000/110,y_n_no,ct_vt_match_yes,None,zera_test_done_yes,55.0,FAIL,,Not done ,meter_pass_test_no,12.0,12.0,0.0,0.0,13.0,13.0,Pkay,m_n_clamp_currents_yes,14:44:00.000+03:00,14:44:00.000+03:00,2025-08-07,2025-08-07,86780292,86692734,1754567149386.jpg,0,0,1754567281338.jpg,1076.0,1132.0,981.0,1053.0,45515586,45466458,41264718,41226270,,,66849.0,0.0,66814.0,12.0,0.0,13.0,0.9,Doesn't have reverse scale ,solar_installation_no,,,Meter failed accuracy test ,declaration_yes,uuid:6790d145-965b-49f9-a071-f28be9307633,-1.3295366 36.8650485 1629.5999755859375 123.51799774169922,2025-08-07T11:48:33.841Z,277,KPL17260-ELLIS
121,2025-08-07T14:37:16.434+03:00,2025-08-07T14:47:53.744+03:00,collect:BOOsp9s0hgL4BCg1,"[38.16854, -2.6885584, 735.6]",040016112323,Honeyland bakeryltd,,20751398,NAIROBI,MAKUENI,FOOD_PROCESSING,POLE_MOUNTED_ELEVATED,2015,2015,None,Kpl21539425,None,Kpl21539412,2015,2015,20296089,Kpl21539446,,,,3P4W,1/1/,200/5,1754567000589.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Disconnected ,m_n_clamp_currents_yes,14:43:00.000+03:00,14:43:00.000+03:00,2025-08-07,2025-08-07,291491,291491,1754567082798.jpg,0,0,1754567108472.jpg,0.0,0.0,0.0,0.0,168037,168037,123454,123454,,,240.0,0.0,239.0,0.0,0.0,0.0,0.0,Off supply,solar_installation_no,,,Customer off supply due to non payment ,declaration_yes,uuid:24fa0f68-33ae-4ca3-b9dd-7b4995093cb7,-2.6885584 38.16854 735.6 3.757999897003174,2025-08-07T11:47:55.397Z,253,KPL17162-Njaramba
122,2025-08-07T14:19:30.545+03:00,2025-08-07T14:38:04.592+03:00,collect:RwyiURSXoLGr5JA8,"[36.8924981, -1.3383401, 1620.0999755859375]",040008082314,Nairobi star,2744936.0,27449362,NAIROBI,NAIROBI SOUTH,SERVICE,AMR_METERING,20NM,20NM,21543180,21543180,21543182,21543182,None,None,N/A,N/A,21543185,21538062,None,3P4W,1/1/,500/5,1754566197488.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No,zera_test_done_no,,,,,,31.0,30.0,30.0,38.0,20.0,20.0,Not ,m_n_clamp_currents_yes,14:32:00.000+03:00,14:32:00.000+03:00,2025-08-07,2025-08-07,1602881,1601458,1754566421879.jpg,14,14,1754566545336.jpg,0.0,0.0,0.0,0.0,1082318,1081786,520562,519672,0.0,0.0,248.0,249.0,249.0,28.8,25.2,17.5,0.63,Faulty meter.Not recording Kva and kw,solar_installation_no,,,,declaration_yes,uuid:20c7aa2a-faf4-4f0b-b004-26d47cd33be7,-1.3383401 36.8924981 1620.0999755859375 29.700000762939453,2025-08-07T11:38:06.001Z,201,KPL12141-JANET
